gp_code,panchayat_id,panchayat_name,block_name,district_name,latitude,longitude
109190,WB_109190,Gopalnagar - II,Barrackpore-Ii,North 24 Parganas,22.66528995,88.4779004
109191,WB_109191,Gachha - Akharpur,Basirhat-I,North 24 Parganas,22.70306047,88.91574707
109192,WB_109192,Gotra,Basirhat-I,North 24 Parganas,22.62381561,88.8802396
109193,WB_109193,Itinda - Panitor,Basirhat-I,North 24 Parganas,22.67880939,88.91848409
109194,WB_109194,Nimdaria - Kodalia,Basirhat-I,North 24 Parganas,22.60627319,88.89974849
109195,WB_109195,Pifa,Basirhat-I,North 24 Parganas,22.61611182,88.87674275
109196,WB_109196,Sangrampur - Shibhati,Basirhat-I,North 24 Parganas,22.67756365,88.87887524
109197,WB_109197,Sankchura-Bagundi,Basirhat-I,North 24 Parganas,22.60612393,88.89317744
109198,WB_109198,Kalupur,Basirhat-I,North 24 Parganas,22.60776987,88.90618469
109199,WB_109199,Palla,Basirhat-I,North 24 Parganas,22.61563861,88.91878888
109200,WB_109200,Begumpur Bibipur,Basirhat-Ii,North 24 Parganas,22.653174,88.79365113
109201,WB_109201,Chaita,Basirhat-Ii,North 24 Parganas,22.63817509,88.76574007
109202,WB_109202,Champapukur,Basirhat-Ii,North 24 Parganas,22.63266512,88.67338791
109203,WB_109203,Dhanyakuria,Basirhat-Ii,North 24 Parganas,22.69956768,88.75952989
109204,WB_109204,Ghorarash Kulingram,Basirhat-Ii,North 24 Parganas,22.68380463,88.783889
109205,WB_109205,Kachua,Basirhat-Ii,North 24 Parganas,22.55308523,88.72235086
109206,WB_109206,Kholapota,Basirhat-Ii,North 24 Parganas,22.65954433,88.77698613
109207,WB_109207,Rajendrapur,Basirhat-Ii,North 24 Parganas,22.61396614,88.80244367
109208,WB_109208,Srinagar Matia,Basirhat-Ii,North 24 Parganas,22.67448943,88.77339462
109209,WB_109209,Akaipur,Bongaon,North 24 Parganas,23.09076114,88.72255751
109210,WB_109210,BAIRAMPUR,Bongaon,North 24 Parganas,23.0527324,88.72250963
109211,WB_109211,Chhaygharia,Bongaon,North 24 Parganas,23.0358601,88.85819321
109212,WB_109212,Chowberia - I,Bongaon,North 24 Parganas,23.05762199,88.757926
109213,WB_109213,Chowberia - II,Bongaon,North 24 Parganas,23.05331382,88.7639215
109214,WB_109214,Dharmapukuria,Bongaon,North 24 Parganas,23.02510317,88.76722609
109215,WB_109215,Dighari,Bongaon,North 24 Parganas,23.02300161,88.70528979
109216,WB_109216,Ganganandapur,Bongaon,North 24 Parganas,23.14325015,88.74989828
109217,WB_109217,Ganrapota,Bongaon,North 24 Parganas,23.13048781,88.82275569
109218,WB_109218,AMULIA,Deganga,North 24 Parganas,22.75025382,88.66041622
109219,WB_109219,BERACHAMPA-I,Deganga,North 24 Parganas,22.68652899,88.67084953
109220,WB_109220,BERACHAMPA-II,Deganga,North 24 Parganas,22.68270829,88.66670518
109221,WB_109221,CHAKLA,Deganga,North 24 Parganas,22.7522534,88.69138049
109222,WB_109222,CHAMPATALA,Deganga,North 24 Parganas,22.62922977,88.66965597
109223,WB_109223,CHOWRASHI,Deganga,North 24 Parganas,22.72154439,88.63182452
109224,WB_109224,DEGANGA-I,Deganga,North 24 Parganas,22.68946556,88.64685641
109225,WB_109225,DEGANGA-II,Deganga,North 24 Parganas,22.68564194,88.65099768
109226,WB_109226,HADIPUR JHIKRA-I,Deganga,North 24 Parganas,22.67373594,88.68594277
109227,WB_109227,Chandpara,Gaighata,North 24 Parganas,22.98027587,88.78678756
109228,WB_109228,Dharmapur-1,Gaighata,North 24 Parganas,23.02981533,88.76792559
109229,WB_109229,Dharmapur-2,Gaighata,North 24 Parganas,23.02331691,88.76529075
109230,WB_109230,Duma,Gaighata,North 24 Parganas,22.97984044,88.81999767
109231,WB_109231,Fulsara,Gaighata,North 24 Parganas,22.92355284,88.78394267
109232,WB_109232,Ichapur-1,Gaighata,North 24 Parganas,22.929069,88.79100317
109233,WB_109233,Ichapur-2,Gaighata,North 24 Parganas,22.93872228,88.79478743
109234,WB_109234,Jaleswar-1,Gaighata,North 24 Parganas,22.92744227,88.71505134
109235,WB_109235,Jaleswar-2,Gaighata,North 24 Parganas,22.93126306,88.71920293
109236,WB_109236,Bergoom-I,Habra-I,North 24 Parganas,22.83831501,88.659911
109237,WB_109237,Bergoom-II,Habra-I,North 24 Parganas,22.84262318,88.65392601
109238,WB_109238,Kumra,Habra-I,North 24 Parganas,22.80525364,88.71132623
109239,WB_109239,Maslandapur-I,Habra-I,North 24 Parganas,22.85480628,88.74750183
109240,WB_109240,Maslandapur-II,Habra-I,North 24 Parganas,22.85862701,88.75165126
109241,WB_109241,Prithiba,Habra-I,North 24 Parganas,22.78702556,88.64520145
109242,WB_109242,Rautara,Habra-I,North 24 Parganas,22.77753798,88.59544342
109243,WB_109243,Sundarpur,Habra-I,North 24 Parganas,22.81598882,88.65392601
109244,WB_109244,Tangra,Habra-I,North 24 Parganas,22.80948618,88.659911
109245,WB_109245,Banspole,Habra-Ii,North 24 Parganas,22.82051993,88.58458986
109246,WB_109246,Beraberi,Habra-Ii,North 24 Parganas,22.8703119,88.56576849
109247,WB_109247,Bhurkunda,Habra-Ii,North 24 Parganas,22.86974973,88.59066485
109248,WB_109248,Dighra Malikberia,Habra-Ii,North 24 Parganas,22.78352467,88.52868431
109249,WB_109249,GUMA-I,Habra-Ii,North 24 Parganas,22.82300765,88.46323771
109250,WB_109250,GUMA-II,Habra-Ii,North 24 Parganas,22.85783973,88.58932251
109251,WB_109251,Rajibpur Bira,Habra-Ii,North 24 Parganas,22.82835842,88.5540203
109252,WB_109252,Srikrishnapur,Habra-Ii,North 24 Parganas,22.90890112,88.56968401
109253,WB_109253,HADIPUR JHIKRA-II,Habra-Ii,North 24 Parganas,22.87711796,88.55915092
109254,WB_109254,Bokjury,Haroa,North 24 Parganas,22.60478533,88.68075988
109255,WB_109255,Gopalpur-I,Haroa,North 24 Parganas,22.61957775,88.74730211
109256,WB_109256,Gopalpur-II,Haroa,North 24 Parganas,22.61575705,88.74315979
109257,WB_109257,Haroa,Haroa,North 24 Parganas,22.59850462,88.68633724
109258,WB_109258,Khasbalanda,Haroa,North 24 Parganas,22.59147588,88.68987594
109259,WB_109259,Kulti,Haroa,North 24 Parganas,22.52296009,88.68418055
109260,WB_109260,Salipur,Haroa,North 24 Parganas,22.59497715,88.64672065
109261,WB_109261,Sonapukur Sankarpur,Haroa,North 24 Parganas,22.58509782,88.69363491
109262,WB_109262,KOLSUR,Haroa,North 24 Parganas,22.58440027,88.70284026
109263,WB_109263,Amlani,Hasnabad,North 24 Parganas,22.57445524,88.90540316
109264,WB_109264,Barunhat Rameswarpur,Hasnabad,North 24 Parganas,22.52667089,88.95305045
109265,WB_109265,Bhebia,Hasnabad,North 24 Parganas,22.56352939,88.91652001
109266,WB_109266,Bhowanipur-I,Hasnabad,North 24 Parganas,22.55610933,88.88736868
109267,WB_109267,Bhowanipur-II,Hasnabad,North 24 Parganas,22.56305618,88.8864438
109268,WB_109268,Hasnabad,Hasnabad,North 24 Parganas,22.55102248,88.92725298
109269,WB_109269,Makhalgachha,Hasnabad,North 24 Parganas,22.57457333,88.85874607
109270,WB_109270,Murarisha,Hasnabad,North 24 Parganas,22.57687545,88.84021694
109271,WB_109271,Patlikhanpur,Hasnabad,North 24 Parganas,22.52233338,88.94079552
109272,WB_109272,Bishpur,Hingalganj,North 24 Parganas,22.391611,88.94019734
109273,WB_109273,Dulduli,Hingalganj,North 24 Parganas,22.3559252,88.96305652
109274,WB_109274,Gobindakati,Hingalganj,North 24 Parganas,22.37759627,88.93478342
109275,WB_109275,Hingalganj,Hingalganj,North 24 Parganas,22.4754317,88.98068575
109276,WB_109276,Jogeshganj,Hingalganj,North 24 Parganas,22.24459774,88.97500133
109277,WB_109277,Kalitala,Hingalganj,North 24 Parganas,22.23528332,89.02007383
109278,WB_109278,Rupamari,Hingalganj,North 24 Parganas,22.38524067,88.95683081
109279,WB_109279,Sahebkhali,Hingalganj,North 24 Parganas,22.34565126,88.98184895
109280,WB_109280,Sandelerbill,Hingalganj,North 24 Parganas,22.44022576,88.96128132
109281,WB_109281,ATPUKUR,Minakhan,North 24 Parganas,22.53518383,88.71437362
109282,WB_109282,BAMANPUKUR,Minakhan,North 24 Parganas,22.51187252,88.70083084
109283,WB_109283,CHAITAL,Minakhan,North 24 Parganas,22.5108914,88.80209489
109284,WB_109284,CHAMPALI,Minakhan,North 24 Parganas,22.63447017,88.66897409
109285,WB_109285,DHUTURDAHA,Minakhan,North 24 Parganas,22.4482464,88.71036155
109286,WB_109286,KUMARJOLE,Minakhan,North 24 Parganas,22.46873586,88.72394978
109287,WB_109287,MINAKHAN,Minakhan,North 24 Parganas,22.50674895,88.73002143
109288,WB_109288,MOHANPUR,Minakhan,North 24 Parganas,22.5467188,88.75929896
109289,WB_109289,NOORNAGAR,Minakhan,North 24 Parganas,22.49137961,88.72460362
109290,WB_109290,CHANDPUR,Rajarhat,North 24 Parganas,22.69057932,88.43218571
109291,WB_109291,JYANGRA HATIARA-II,Rajarhat,North 24 Parganas,22.58752382,88.48220699
109292,WB_109292,PATHARGHATA,Rajarhat,North 24 Parganas,22.5698299,88.50199251
109293,WB_109293,RAJARHAT BISHNUPUR-I,Rajarhat,North 24 Parganas,22.63160163,88.4488209
109294,WB_109294,RAJARHAT BISHNUPUR-II,Rajarhat,North 24 Parganas,22.63542236,88.45296356
109295,WB_109295,SOHAI SWETPUR,Rajarhat,North 24 Parganas,22.58705061,88.52424438
109296,WB_109296,Jhowdanga,Rajarhat,North 24 Parganas,22.600841,88.49794041
109297,WB_109297,Ramnagar,Rajarhat,North 24 Parganas,22.60635716,88.50260695
109298,WB_109298,Shimulpur,Rajarhat,North 24 Parganas,22.61485573,88.50336252
109299,WB_109299,BOYERMARI-I,Sandeshkhali-I,North 24 Parganas,22.45308307,88.82050034
109300,WB_109300,BOYERMARI-II,Sandeshkhali-I,North 24 Parganas,22.46040863,88.810057
109301,WB_109301,HATGACHI,Sandeshkhali-I,North 24 Parganas,22.34866954,88.94024654
109302,WB_109302,KALINAGAR,Sandeshkhali-I,North 24 Parganas,22.42408837,88.86928315
109303,WB_109303,NAZAT-I,Sandeshkhali-I,North 24 Parganas,22.43529416,88.79564989
109304,WB_109304,NAZAT-II,Sandeshkhali-I,North 24 Parganas,22.429778,88.78861505
109305,WB_109305,SARBERIA AGARHATI,Sandeshkhali-I,North 24 Parganas,22.42012472,88.78484456
109306,WB_109306,SEHARA RADHANAGAR,Sandeshkhali-I,North 24 Parganas,22.40811887,88.78662521
109307,WB_109307,Sutia,Sandeshkhali-I,North 24 Parganas,22.39648504,88.79513795
109308,WB_109308,Bermajur-I,Sandeshkhali-Ii,North 24 Parganas,22.40699157,88.8376262
109309,WB_109309,Bermajur-II,Sandeshkhali-Ii,North 24 Parganas,22.41081528,88.83349349
109310,WB_109310,Durgamondop,Sandeshkhali-Ii,North 24 Parganas,22.30859687,88.85585723
109311,WB_109311,Jeliakhali,Sandeshkhali-Ii,North 24 Parganas,22.33744218,88.82541073
109312,WB_109312,Khulna,Sandeshkhali-Ii,North 24 Parganas,22.34663992,88.91612631
109313,WB_109313,Korakati,Sandeshkhali-Ii,North 24 Parganas,22.28444712,88.87227423
109314,WB_109314,Monipur,Sandeshkhali-Ii,North 24 Parganas,22.34374233,88.88308313
109315,WB_109315,Sandeshkhali,Sandeshkhali-Ii,North 24 Parganas,22.4457896,88.95977392
109316,WB_109316,Tepul-Mirzapur,Sandeshkhali-Ii,North 24 Parganas,22.35719182,88.876196
109317,WB_109317,BALTI-NITYANANDAKATHI,Swarupnagar,North 24 Parganas,22.82183124,88.9333351
109318,WB_109318,BANKRA-GOKULPUR,Swarupnagar,North 24 Parganas,22.85670913,88.812555
109319,WB_109319,BITHARI-HAKIMPUR,Swarupnagar,North 24 Parganas,22.84679534,88.92621041
109320,WB_109320,CHARGHAT,Swarupnagar,North 24 Parganas,22.8508186,88.81628474
109321,WB_109321,GOBINDAPUR,Swarupnagar,North 24 Parganas,22.87880667,88.89486171
109322,WB_109322,KAIJURI,Swarupnagar,North 24 Parganas,22.76722115,88.90626262
109323,WB_109323,SAGUNA,Swarupnagar,North 24 Parganas,22.88606007,88.86111322
109324,WB_109324,SARAPUL-NIRMAN,Swarupnagar,North 24 Parganas,22.83892136,88.86602402
109325,WB_109325,SWARUPNAGAR-BAGLANI,Swarupnagar,North 24 Parganas,22.69058776,88.8119249
109326,WB_109326,Bandipur-I,Chandrakona - II,Paschim Medinipur,22.66178706,87.5487667
109327,WB_109327,Bandipur-II,Chandrakona - II,Paschim Medinipur,22.66561077,87.54462636
109328,WB_109328,Basanchora,Chandrakona - II,Paschim Medinipur,22.7156626,87.50764065
109329,WB_109329,Bhagabantapur-I,Chandrakona - II,Paschim Medinipur,22.84526286,87.5153794
109330,WB_109330,Bhagabantapur-II,Chandrakona - II,Paschim Medinipur,22.85656111,87.63270139
109331,WB_109331,Kuapur,Chandrakona - II,Paschim Medinipur,22.69750004,87.51928599
109332,WB_109332,Nischintapur,Chandrakona - II,Paschim Medinipur,22.89405313,87.50983007
109333,WB_109333,Palaspai,Chandrakona - II,Paschim Medinipur,22.69466147,87.4477594
109334,WB_109334,Ranichak,Chandrakona - II,Paschim Medinipur,22.75178273,87.50628432
109335,WB_109335,Sahachak,Chandrakona - II,Paschim Medinipur,22.74742128,87.49621112
109336,WB_109336,Radhamohanpur-I,Chandrakona - II,Paschim Medinipur,22.77672992,87.54754031
109337,WB_109337,Jara,Chandrakona-I,Paschim Medinipur,22.77093053,87.5825328
109338,WB_109338,Laxmipur,Chandrakona-I,Paschim Medinipur,22.70306467,87.5972973
109339,WB_109339,Mangrul,Chandrakona-I,Paschim Medinipur,22.78795637,87.66352407
109340,WB_109340,Manikkundu,Chandrakona-I,Paschim Medinipur,22.74328897,87.58159757
109341,WB_109341,Monoharpur-I,Chandrakona-I,Paschim Medinipur,22.68612993,87.61466754
109342,WB_109342,Monoharpur-II,Chandrakona-I,Paschim Medinipur,22.68777587,87.62768238
109343,WB_109343,Radhamohanpur-II,Chandrakona-I,Paschim Medinipur,22.59447335,87.74188192
109344,WB_109344,Satyapur,Chandrakona-I,Paschim Medinipur,22.709435,87.61396913
109345,WB_109345,ShanpurLoada,Chandrakona-I,Paschim Medinipur,22.71495116,87.61863937
109346,WB_109346,Sandhipur,Chandrakona-I,Paschim Medinipur,22.8524333,87.50631546
109347,WB_109347,Haripur,Dantan - II,Paschim Medinipur,21.88101328,87.43871947
109348,WB_109348,Jenkapur,Dantan - II,Paschim Medinipur,21.96332763,87.390889
109349,WB_109349,Porolda,Dantan - II,Paschim Medinipur,21.96598996,87.37602263
109350,WB_109350,Sabra,Dantan - II,Paschim Medinipur,21.98224444,87.40809324
109351,WB_109351,Sarui Kotbar,Dantan - II,Paschim Medinipur,21.93821316,87.37653276
109352,WB_109352,Talda,Dantan - II,Paschim Medinipur,22.01757818,87.27706837
109353,WB_109353,Turka,Dantan - II,Paschim Medinipur,21.9327607,87.39331331
109354,WB_109354,Shyamnagar,Dantan - II,Paschim Medinipur,21.95209095,87.3752001
109355,WB_109355,Mohanpur,Dantan - II,Paschim Medinipur,21.8399844,87.42215309
109356,WB_109356,Sultanpur,Dantan - II,Paschim Medinipur,21.92368799,87.390889
109357,WB_109357,Alikosha,Dantan-I,Paschim Medinipur,21.93277082,87.30705211
109358,WB_109358,Angua,Dantan-I,Paschim Medinipur,21.89520792,87.27697565
109359,WB_109359,Anikola,Dantan-I,Paschim Medinipur,21.85444062,87.31738262
109360,WB_109360,Chakismilepur,Dantan-I,Paschim Medinipur,21.8453353,87.28992365
109361,WB_109361,Dantan-I,Dantan-I,Paschim Medinipur,21.95987839,87.33699898
109362,WB_109362,Dantan-II,Dantan-I,Paschim Medinipur,21.95245833,87.30797302
109363,WB_109363,Manoharpur,Dantan-I,Paschim Medinipur,21.95940518,87.30705211
109364,WB_109364,Salikotha,Dantan-I,Paschim Medinipur,21.77306486,87.23064253
109365,WB_109365,Tararui,Dantan-I,Paschim Medinipur,21.96939307,87.29069756
109366,WB_109366,Keshpur,Dantan-I,Paschim Medinipur,21.96774713,87.27775375
109367,WB_109367,Basudevpur,Daspur-I,Paschim Medinipur,22.53346956,87.64267752
109368,WB_109368,Daspur-I,Daspur-I,Paschim Medinipur,22.60391315,87.72843655
109369,WB_109369,Daspur-II,Daspur-I,Paschim Medinipur,22.60009245,87.7242947
109370,WB_109370,Nandanpur-I,Daspur-I,Paschim Medinipur,22.52397884,87.71603929
109371,WB_109371,Nandanpur-II,Daspur-I,Paschim Medinipur,22.52779957,87.72017871
109372,WB_109372,Nij-Narajole,Daspur-I,Paschim Medinipur,22.56975562,87.61412845
109373,WB_109373,Panchberia,Daspur-I,Paschim Medinipur,22.53758837,87.74608481
109374,WB_109374,Rajnagar,Daspur-I,Paschim Medinipur,22.57731407,87.65450979
109375,WB_109375,Sarberia-I,Daspur-I,Paschim Medinipur,22.53323026,87.69918663
109376,WB_109376,Sarberia-II,Daspur-I,Paschim Medinipur,22.53705385,87.69505003
109377,WB_109377,Benai,Daspur-II,Paschim Medinipur,22.58042367,87.83793586
109378,WB_109378,Chaipat,Daspur-II,Paschim Medinipur,22.57011113,87.81043489
109379,WB_109379,Dudkomra,Daspur-II,Paschim Medinipur,22.58174496,87.80191485
109380,WB_109380,Gochhati,Daspur-II,Paschim Medinipur,22.55746101,87.786983
109381,WB_109381,Goura,Daspur-II,Paschim Medinipur,22.56176918,87.78101026
109382,WB_109382,Joteghanashyam,Daspur-II,Paschim Medinipur,22.56246673,87.77180825
109383,WB_109383,Kamalpur,Daspur-II,Paschim Medinipur,22.62226491,87.77663567
109384,WB_109384,Khanjapur,Daspur-II,Paschim Medinipur,22.63287382,87.78300426
109385,WB_109385,Kheput Dakshin Barh,Daspur-II,Paschim Medinipur,22.53466161,87.75093432
109386,WB_109386,Khukurdaha,Daspur-II,Paschim Medinipur,22.4836868,87.75162865
109387,WB_109387,Bhabanipur,Debra,Paschim Medinipur,22.4027356,87.43749539
109388,WB_109388,Bharatpur,Debra,Paschim Medinipur,22.41983368,87.52645204
109389,WB_109389,Debra-I,Debra,Paschim Medinipur,22.40136722,87.56158893
109390,WB_109390,Debra-II,Debra,Paschim Medinipur,22.39754354,87.56572151
109391,WB_109391,Duan-I,Debra,Paschim Medinipur,22.36026226,87.58086551
109392,WB_109392,Duan-II,Debra,Paschim Medinipur,22.42664,87.58328812
109393,WB_109393,Golgram,Debra,Paschim Medinipur,22.4759362,87.63404035
109394,WB_109394,Jalimanda,Debra,Paschim Medinipur,22.3323547,87.4960126
109395,WB_109395,Khanamohan,Debra,Paschim Medinipur,22.42683514,87.52618483
109396,WB_109396,Molighati,Debra,Paschim Medinipur,22.45727063,87.573542
109397,WB_109397,Agra,Garhbeta-I,Paschim Medinipur,22.87879144,87.33936647
109398,WB_109398,Amkopa,Garhbeta-I,Paschim Medinipur,22.81382411,87.29044474
109399,WB_109399,Amlagora,Garhbeta-I,Paschim Medinipur,22.84427747,87.33486505
109400,WB_109400,Baramura,Garhbeta-I,Paschim Medinipur,22.87893881,87.45181881
109401,WB_109401,Benachapra,Garhbeta-I,Paschim Medinipur,22.88757849,87.28725729
109402,WB_109402,Dhadika,Garhbeta-I,Paschim Medinipur,22.89790827,87.36499205
109403,WB_109403,Garanga,Garhbeta-I,Paschim Medinipur,22.70477563,87.35538017
109404,WB_109404,Garhbeta,Garhbeta-I,Paschim Medinipur,22.83832899,87.379976
109405,WB_109405,Kadrauttarbil,Garhbeta-I,Paschim Medinipur,22.87909002,87.51688721
109406,WB_109406,Kharkushma,Garhbeta-I,Paschim Medinipur,22.80898499,87.30542413
109407,WB_109407,Amlasuli,Garhbeta-II,Paschim Medinipur,22.85775158,87.18973178
109408,WB_109408,Goaltore,Garhbeta-II,Paschim Medinipur,22.70603841,87.17031783
109409,WB_109409,Gohaldanga,Garhbeta-II,Paschim Medinipur,22.76356227,87.23456141
109410,WB_109410,Jirapara,Garhbeta-II,Paschim Medinipur,22.73364883,87.18253756
109411,WB_109411,Jogardanga,Garhbeta-II,Paschim Medinipur,22.79961918,87.2083901
109412,WB_109412,Makli,Garhbeta-II,Paschim Medinipur,22.82264495,87.11788966
109413,WB_109413,Patharpara,Garhbeta-II,Paschim Medinipur,22.79726949,87.10971335
109414,WB_109414,Piasala,Garhbeta-II,Paschim Medinipur,22.83070083,87.25956685
109415,WB_109415,Pingboni,Garhbeta-II,Paschim Medinipur,22.71171044,87.14593369
109416,WB_109416,Sarbot,Garhbeta-II,Paschim Medinipur,22.80829253,87.19965063
109417,WB_109417,Amsole,Garhbeta-III,Paschim Medinipur,22.76786938,87.47580308
109418,WB_109418,Karsa,Garhbeta-III,Paschim Medinipur,22.79126981,87.40630787
109419,WB_109419,Nalbona,Garhbeta-III,Paschim Medinipur,22.73571538,87.27369401
109420,WB_109420,Nayabasat,Garhbeta-III,Paschim Medinipur,22.71258795,87.30824617
109421,WB_109421,Raskundu,Garhbeta-III,Paschim Medinipur,22.79162843,87.43183737
109422,WB_109422,Sankarkata,Garhbeta-III,Paschim Medinipur,22.72914267,87.41498202
109423,WB_109423,Satbankura,Garhbeta-III,Paschim Medinipur,22.71997184,87.3405733
109424,WB_109424,Uriasai,Garhbeta-III,Paschim Medinipur,22.735513,87.42956459
109425,WB_109425,Mugbasan,Garhbeta-III,Paschim Medinipur,22.74516628,87.43334346
109426,WB_109426,Sarishakhola,Garhbeta-III,Paschim Medinipur,22.75717213,87.43155885
109427,WB_109427,Ajabnagar - I,Ghatal,Paschim Medinipur,22.66057606,87.70456059
109428,WB_109428,Ajabnagar - II,Ghatal,Paschim Medinipur,22.66439977,87.70042028
109429,WB_109429,Birsingha,Ghatal,Paschim Medinipur,22.7155137,87.66070876
109430,WB_109430,Dewanchak - I,Ghatal,Paschim Medinipur,22.76953851,87.72062339
109431,WB_109431,Dewanchak - II,Ghatal,Paschim Medinipur,22.77335924,87.72477022
109432,WB_109432,Irhpala,Ghatal,Paschim Medinipur,22.664037,87.63867114
109433,WB_109433,Manoharpur - I,Ghatal,Paschim Medinipur,22.61352409,87.59017862
109434,WB_109434,Manoharpur - II,Ghatal,Paschim Medinipur,22.60970047,87.5943176
109435,WB_109435,Mansuka - I,Ghatal,Paschim Medinipur,22.71021128,87.74092649
109436,WB_109436,Mansuka - II,Ghatal,Paschim Medinipur,22.71403487,87.73678456
109437,WB_109437,Baghasty,Keshiary,Paschim Medinipur,22.10336993,87.24629673
109438,WB_109438,Gaganeswar,Keshiary,Paschim Medinipur,22.08975917,87.25958544
109439,WB_109439,Ghritagram,Keshiary,Paschim Medinipur,22.22615963,87.19663719
109440,WB_109440,Keshiary,Keshiary,Paschim Medinipur,22.12407034,87.22856779
109441,WB_109441,Khajra,Keshiary,Paschim Medinipur,22.13219116,87.25025192
109442,WB_109442,Kusumpur,Keshiary,Paschim Medinipur,21.99718941,87.19685186
109443,WB_109443,Lalua,Keshiary,Paschim Medinipur,22.06679558,87.29682187
109444,WB_109444,Nachipur,Keshiary,Paschim Medinipur,22.15730563,87.235876
109445,WB_109445,Santrapur,Keshiary,Paschim Medinipur,22.1350664,87.28782414
109446,WB_109446,Sirsha,Keshiary,Paschim Medinipur,22.13304533,87.22899922
109447,WB_109447,Amanpur,Keshpur,Paschim Medinipur,22.69137433,87.46080089
109448,WB_109448,Amrakuchi,Keshpur,Paschim Medinipur,22.4940143,87.40901881
109449,WB_109449,Anandapur,Keshpur,Paschim Medinipur,22.56441142,87.40461923
109450,WB_109450,Dhalhara,Keshpur,Paschim Medinipur,22.52263627,87.44349018
109451,WB_109451,Enayetpur,Keshpur,Paschim Medinipur,22.55634604,87.42148469
109452,WB_109452,Golar,Keshpur,Paschim Medinipur,22.6162835,87.50524293
109453,WB_109453,Jagannathpur,Keshpur,Paschim Medinipur,22.73271978,87.56949999
109454,WB_109454,Jhentla,Keshpur,Paschim Medinipur,22.57562427,87.45160029
109455,WB_109455,Jorakeudi Solidiha,Keshpur,Paschim Medinipur,22.64905635,87.27245905
109456,WB_109456,Kalagram,Keshpur,Paschim Medinipur,22.59056404,87.51975276
109457,WB_109457,Chakmakrampur,Kharagpur - II,Paschim Medinipur,22.31623755,87.4222385
